plot,blk,trt,plt.date,herb.trt,herb.trt.POSTdemo,NoResidualAtPost,location,date,site.year,year,timing,weed.species,soy.hgt.cm,weed.demo.unit,above.canopy,greater.ten.cm,less.ten.cm,total.weed.den,weed.check,std.weed den,eb.data,eb.herb,eb.plt.dt,ea.data,ea.herb,ea.plt.dt,lb.data,lb.herb,lb.plt.dt,la.data,la.herb,la.plt.dt,yield.data,rye.bio.m2,soybean.kgha,lorenz,ob1,ob2,ob3,ob4,ob5,ob6,ob7,ob8,ob9,ob10,ob11,ob12,ob13,ob14,ob15,ob16
509,b3,14,standard (1 DAP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,10.5,1m2,0,0,9,9,1.5,4.5,no,,,no,,,yes,utc,late,yes,utc,late,yes,420.89,4856.841237,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,b4,6,early (1 DAP),no residual,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,16,1m2,0,0,5,5,1.5,0.5,no,utc,early,yes,utc,early,no,,,no,,,yes,149.27,5072.231298,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,b1,6,early (1 DAP),no residual,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,16.5,1m2,0,2,4,6,1.5,0.5,no,utc,early,yes,utc,early,no,,,no,,,yes,149.27,5282.168815,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,b2,6,early (1 DAP),no residual,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,17.5,1m2,0,0,0,0,1.5,0.5,no,utc,early,yes,utc,early,no,,,no,,,yes,149.27,5240.426138,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,b3,6,early (1 DAP),no residual,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,20.5,1m2,0,4,2,6,1.5,4.5,no,utc,early,yes,utc,early,no,,,no,,,yes,149.27,5025.093248,yes,11,16,19,25,0,0,0,0,0,0,0,0,0,0,0,0
306,b2,9,early (1 DAP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,17.5,1m2,0,2,5,7,1.5,0.5,no,utc,early,yes,utc,early,no,,,no,,,yes,214.4,5023.468919,yes,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,b4,9,early (1 DAP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,14,1m2,0,2,4,6,1.5,0.5,no,utc,early,yes,utc,early,no,,,no,,,yes,214.4,5307.32966,yes,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,b1,9,early (1 DAP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,16,1m2,0,2,4,6,1.5,0.5,no,utc,early,yes,utc,early,no,,,no,,,yes,214.4,5936.893349,yes,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,b3,9,early (1 DAP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,22,1m2,0,0,10,10,1.5,4.5,no,utc,early,yes,utc,early,no,,,no,,,yes,214.4,5219.573296,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,b4,2,standard (14 DPP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,12.5,1m2,0,0,3,3,1.5,0.5,no,,,no,,,no,,,no,,,yes,162.77,4892.719963,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,b1,2,standard (14 DPP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,14.5,1m2,0,0,0,0,1.5,0.5,no,,,no,,,no,,,no,,,yes,162.77,4798.710661,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,b3,2,standard (14 DPP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,10.5,1m2,0,0,0,0,1.5,4.5,no,,,no,,,no,,,no,,,yes,162.77,4243.273097,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,b2,2,standard (14 DPP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,12,1m2,0,0,0,0,1.5,0.5,no,,,no,,,no,,,no,,,yes,162.77,4906.289668,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,b2,3,standard (14 DPP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,12.5,1m2,0,0,1,1,1.5,0.5,no,,,no,,,no,,,no,,,yes,186.02,4608.446694,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,b1,3,standard (14 DPP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,11.5,1m2,0,0,0,0,1.5,0.5,no,,,no,,,no,,,no,,,yes,186.02,4480.783851,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,b4,3,standard (14 DPP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,12.5,1m2,0,0,0,0,1.5,0.5,no,,,no,,,no,,,no,,,yes,186.02,4568.907903,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,b3,3,standard (14 DPP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,13,1m2,0,0,2,2,1.5,4.5,no,,,no,,,no,,,no,,,yes,186.02,5026.645833,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,b3,5,standard (14 DPP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,12.5,1m2,0,0,0,0,1.5,4.5,no,,,no,,,no,,,no,,,yes,230.28,5520.240069,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,b4,5,standard (14 DPP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,12.5,1m2,0,0,0,0,1.5,0.5,no,,,no,,,no,,,no,,,yes,230.28,4307.57702,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,b2,5,standard (14 DPP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,12,1m2,0,0,0,0,1.5,0.5,no,,,no,,,no,,,no,,,yes,230.28,4854.060036,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,b1,5,standard (14 DPP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,13,1m2,0,0,0,0,1.5,0.5,no,,,no,,,no,,,no,,,yes,230.28,5263.327047,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,b3,12,standard (1 DAP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,11.5,1m2,0,1,10,11,1.5,4.5,no,,,no,,,no,,,no,,,yes,501.34,4659.566536,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,b4,12,standard (1 DAP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,11.5,1m2,0,0,7,7,1.5,0.5,no,,,no,,,no,,,no,,,yes,501.34,4401.047121,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,b1,12,standard (1 DAP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,11.5,1m2,0,0,5,5,1.5,0.5,no,,,no,,,no,,,no,,,yes,501.34,4171.066124,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,b2,12,standard (1 DAP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,6,1m2,0,0,3,3,1.5,0.5,no,,,no,,,no,,,no,,,yes,501.34,4419.234225,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,b2,13,standard (1 DAP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,10.5,1m2,0,0,8,8,1.5,0.5,no,,,no,,,no,,,no,,,yes,288.63,4198.175267,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,b4,13,standard (1 DAP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,10.5,1m2,0,0,2,2,1.5,0.5,no,,,no,,,no,,,no,,,yes,288.63,4525.540897,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,b3,13,standard (1 DAP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,9.5,1m2,0,0,4,4,1.5,4.5,no,,,no,,,no,,,no,,,yes,288.63,4303.572808,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,b1,13,standard (1 DAP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,8.5,1m2,0,0,5,5,1.5,0.5,no,,,no,,,no,,,no,,,yes,288.63,4353.590707,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,b2,15,standard (1 DAP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,10,1m2,0,0,10,10,1.5,0.5,no,,,no,,,no,,,no,,,yes,450.06,4556.71927,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,b1,15,standard (1 DAP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,11,1m2,0,0,3,3,1.5,0.5,no,,,no,,,no,,,no,,,yes,450.06,4637.770933,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,b3,15,standard (1 DAP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,10.5,1m2,1,1,6,8,1.5,4.5,no,,,no,,,no,,,no,,,yes,450.06,4234.777038,yes,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,b4,15,standard (1 DAP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,9,1m2,0,0,6,6,1.5,0.5,no,,,no,,,no,,,no,,,yes,450.06,4118.244604,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,b2,7,early (1 DAP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,17.5,1m2,0,0,4,4,1.5,0.5,no,,,no,,,no,,,no,,,yes,183.83,5125.399207,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,b1,7,early (1 DAP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,15.5,1m2,0,1,0,1,1.5,0.5,no,,,no,,,no,,,no,,,yes,183.83,5264.557905,yes,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,b3,7,early (1 DAP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,18,1m2,1,0,7,8,1.5,4.5,no,,,no,,,no,,,no,,,yes,183.83,4459.026362,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,b4,7,early (1 DAP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,16,1m2,0,1,5,6,1.5,0.5,no,,,no,,,no,,,no,,,yes,183.83,5940.340424,yes,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,b3,8,early (1 DAP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,17,1m2,0,0,0,0,1.5,4.5,no,,,no,,,no,,,no,,,yes,161.38,4648.920399,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,b2,8,early (1 DAP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,17,1m2,0,0,0,0,1.5,0.5,no,,,no,,,no,,,no,,,yes,161.38,5485.194246,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,b4,8,early (1 DAP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,18,1m2,0,0,0,0,1.5,0.5,no,,,no,,,no,,,no,,,yes,161.38,4808.360229,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,b1,8,early (1 DAP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,16.5,1m2,0,0,0,0,1.5,0.5,no,,,no,,,no,,,no,,,yes,161.38,4928.520219,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,b1,10,early (1 DAP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,17,1m2,0,0,0,0,1.5,0.5,no,,,no,,,no,,,no,,,yes,155.26,5173.07085,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,b3,10,early (1 DAP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,18,1m2,0,0,0,0,1.5,4.5,no,,,no,,,no,,,no,,,yes,155.26,5173.070853,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,b4,10,early (1 DAP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,19,1m2,0,0,0,0,1.5,0.5,no,,,no,,,no,,,no,,,yes,155.26,5349.413121,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,b2,10,early (1 DAP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),common ragweed,16,1m2,0,0,0,0,1.5,0.5,no,,,no,,,no,,,no,,,yes,155.26,4804.944542,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,b2,1,standard (14 DPP),no residual,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,12.5,1m2,0,0,6,6,10.875,6.75,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,b1,1,standard (14 DPP),no residual,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,12,1m2,0,0,10,10,10.875,11.25,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,b3,1,standard (14 DPP),no residual,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,13.5,1m2,0,0,10,10,10.875,8.75,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,b4,1,standard (14 DPP),no residual,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,12,1m2,0,0,13.5,13.5,10.875,16.75,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,b1,4,standard (14 DPP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,14,1m2,0,0,12.5,12.5,10.875,11.25,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,b3,4,standard (14 DPP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,12.5,1m2,0,0,7.5,7.5,10.875,8.75,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,b2,4,standard (14 DPP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,15,1m2,0,0,7.5,7.5,10.875,6.75,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,b4,4,standard (14 DPP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,14.5,1m2,0,0,20,20,10.875,16.75,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,b1,11,standard (1 DAP),no residual,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,10,1m2,0,0,9,9,10.875,11.25,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,b3,11,standard (1 DAP),no residual,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,9.5,1m2,0,1,19,20,10.875,8.75,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,yes,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,b2,11,standard (1 DAP),no residual,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,11,1m2,0,0,0,0,10.875,6.75,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,b4,11,standard (1 DAP),no residual,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,9.5,1m2,0,0,10,10,10.875,16.75,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,b4,14,standard (1 DAP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,10,1m2,1,0,35.5,36.5,10.875,16.75,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,yes,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,b1,14,standard (1 DAP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,10.5,1m2,0,0,4,4,10.875,11.25,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,b2,14,standard (1 DAP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,11,1m2,0,0,7.5,7.5,10.875,6.75,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,b3,14,standard (1 DAP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,10.5,1m2,0,0,16.5,16.5,10.875,8.75,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,b4,6,early (1 DAP),no residual,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,16,1m2,0,1,33.5,34.5,10.875,16.75,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,yes,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,b1,6,early (1 DAP),no residual,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,16.5,1m2,0,1,18.5,19.5,10.875,11.25,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,yes,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,b2,6,early (1 DAP),no residual,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,17.5,1m2,0,1.5,22.5,24,10.875,6.75,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,yes,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
408,b3,6,early (1 DAP),no residual,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,20.5,1m2,0,1,25.5,26.5,10.875,8.75,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,yes,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,b2,9,early (1 DAP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,17.5,1m2,0,1.5,19.5,21,10.875,6.75,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,yes,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
310,b4,9,early (1 DAP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,14,1m2,0,1,24,25,10.875,16.75,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,yes,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,b1,9,early (1 DAP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,16,1m2,0,0,9.5,9.5,10.875,11.25,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,b3,9,early (1 DAP),POST,no residual,yes,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,22,1m2,0,2,27,29,10.875,8.75,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,yes,11,12,17,19,0,0,0,0,0,0,0,0,0,0,0,0
312,b4,2,standard (14 DPP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,12.5,1m2,0,0,2,2,10.875,16.75,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,b1,2,standard (14 DPP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,14.5,1m2,0,0,1,1,10.875,11.25,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,b3,2,standard (14 DPP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,10.5,1m2,0,0,0,0,10.875,8.75,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,b2,2,standard (14 DPP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,12,1m2,0,0,0,0,10.875,6.75,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,b2,3,standard (14 DPP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,12.5,1m2,0,0,0,0,10.875,6.75,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,b1,3,standard (14 DPP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,11.5,1m2,0,0,0,0,10.875,11.25,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,b4,3,standard (14 DPP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,12.5,1m2,0,0,0,0,10.875,16.75,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,b3,3,standard (14 DPP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,13,1m2,0,0,0,0,10.875,8.75,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,b3,5,standard (14 DPP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,12.5,1m2,0,0,1,1,10.875,8.75,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,b4,5,standard (14 DPP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,12.5,1m2,0,0,0,0,10.875,16.75,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,b2,5,standard (14 DPP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,12,1m2,0,0,0,0,10.875,6.75,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,b1,5,standard (14 DPP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,13,1m2,0,0,0,0,10.875,11.25,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,b3,12,standard (1 DAP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,11.5,1m2,0,0,0,0,10.875,8.75,no,,,no,,,yes,pre,late,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,b4,12,standard (1 DAP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,11.5,1m2,0,0,1,1,10.875,16.75,no,,,no,,,yes,pre,late,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,b1,12,standard (1 DAP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,11.5,1m2,0,0,0,0,10.875,11.25,no,,,no,,,yes,pre,late,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,b2,12,standard (1 DAP),boot,boot,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,6,1m2,0,0,0,0,10.875,6.75,no,,,no,,,yes,pre,late,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,b2,13,standard (1 DAP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,10.5,1m2,0,0,0,0,10.875,6.75,no,,,no,,,no,,,yes,pre,late,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,b4,13,standard (1 DAP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,10.5,1m2,0,0,0,0,10.875,16.75,no,,,no,,,no,,,yes,pre,late,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,b3,13,standard (1 DAP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,9.5,1m2,0,0,0,0,10.875,8.75,no,,,no,,,no,,,yes,pre,late,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,b1,13,standard (1 DAP),anthesis,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,8.5,1m2,0,0,1,1,10.875,11.25,no,,,no,,,no,,,yes,pre,late,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,b2,15,standard (1 DAP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,10,1m2,0,0,0,0,10.875,6.75,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,b1,15,standard (1 DAP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,11,1m2,0,0,0,0,10.875,11.25,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,b3,15,standard (1 DAP),anthesis/POST,anthesis,no,PA,6/28/23,PA23,2023,POST (-1 DAT),waterhemp,10.5,1m2,0,0,1,1,10.875,8.75,no,,,no,,,no,,,no,,,no,na,na,yes,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
